Chr	CLASS	POS	EE_A1	EE_A2
chr1	1	203684896	0	0
chr1	0	138445282	1	0
chr1	1	55030975	0	1
chr1	0	248006334	0	0
chr1	1	119256476	0	0
chr1	1	40785289	0	0
chr1	1	20671255	0	0
chr1	1	234662686	0	0
chr1	0	37072278	1	1
chr1	1	60531299	0	0
chr1	1	222620290	1	0
chr1	0	176895189	0	0
chr1	1	85372730	0	0
chr1	1	161509955	1	1
chr1	0	246045940	0	1
chr1	1	47219005	0	0
chr1	1	22371954	1	0
chr1	1	10736809	1	1
chr1	1	11796321	0	0
chr1	0	139910282	1	0
chr1	1	48972333	0	0
chr1	1	20548966	0	0
chr1	0	180832101	0	0
chr1	1	234707109	0	0
chr1	0	68078239	1	0
chr1	0	128587255	0	0
chr1	0	215180829	0	1
chr1	1	25073178	1	0
chr1	1	75464629	0	0
chr1	1	174319464	1	0
chr1	0	242428250	0	0
chr1	0	171595444	0	0
chr1	1	210650245	0	0
chr1	0	97810340	0	0
chr1	0	146733547	0	0
chr1	0	211266177	0	1
chr1	1	37990219	0	0
chr1	1	35222214	0	0
chr1	0	216408688	0	1
chr1	0	240214618	0	0
chr1	1	101925146	0	0
chr1	1	223718131	1	0
chr1	0	125180892	0	0
chr1	1	171965650	1	1
chr1	0	14020405	0	1
chr1	1	150905624	0	0
chr1	1	31099724	0	0
chr1	0	141171504	0	1
chr1	0	186378092	0	1
chr1	0	220063704	0	0
chr1	0	36164663	0	0
chr1	1	109275216	0	0
chr1	0	200395442	0	0
chr1	0	66606980	1	0
chr1	1	241860596	0	0
chr1	0	211785822	1	0
chr1	1	170711004	0	0
chr1	0	157026902	1	0
chr1	1	205268009	0	0
chr1	1	55440394	0	0
chr1	1	9456406	0	0
chr1	1	42907291	0	0
chr1	0	119392404	0	0
chr1	0	107882486	0	0
chr1	0	224867993	0	1
chr1	1	227501932	1	0
chr1	1	3774964	0	0
chr1	1	149920979	0	0
chr1	1	26847689	0	1
chr1	1	113683521	0	1
chr1	1	72374091	0	0
chr1	1	153652315	0	1
chr1	0	167255620	0	0
chr1	0	101407424	0	0
chr1	1	98597446	0	1
chr1	0	104344023	0	0
chr1	1	168967834	0	1
chr1	0	179037440	0	0
chr1	0	86275242	0	0
chr1	1	11067454	0	0
chr1	1	165150555	0	0
chr1	0	55101297	0	1
chr1	1	170689214	0	0
chr1	0	133031926	0	0
chr1	0	67550372	1	0
chr1	1	989069	0	0
chr1	0	240480270	0	0
chr1	1	39232765	0	0
chr1	1	65676944	0	1
chr1	1	109275908	0	0
chr1	1	3186748	1	0
chr1	1	190270777	1	0
chr1	0	201888328	1	0
chr1	1	27893147	1	0
chr1	0	34525866	0	0
chr1	0	154281057	0	0
chr1	0	209993618	1	0
chr1	1	51115799	0	0
chr1	0	236893921	1	0
chr1	1	55055436	0	0
chr1	1	47518471	0	0
chr1	1	36731357	0	0
chr1	1	162183762	0	0
chr1	0	152730490	0	1
chr1	0	222082662	0	0
chr1	1	115356162	1	1
chr1	1	45959828	0	0
chr1	0	106013014	0	0
chr1	1	170233422	0	1
chr1	1	235659107	1	0
chr1	0	162714624	0	0
chr1	1	111193767	0	0
chr1	1	162072523	0	0
chr1	0	8426639	0	0
chr1	0	37237824	0	0
chr1	0	162598085	0	0
chr1	1	230925818	0	1
chr1	0	127039213	0	0
chr1	1	61914626	0	0
chr1	0	150718554	1	0
chr1	0	80057053	0	0
chr1	0	101918370	0	0
chr1	0	229103904	0	0
chr1	0	205772838	1	0
chr1	0	73477803	0	1
chr1	1	247442974	0	0
chr1	1	61350127	0	0
chr1	1	99803435	0	0
chr1	1	112690571	0	0
chr1	0	148333775	0	0
chr1	1	182175287	0	0
chr1	1	207096513	1	0
chr1	0	165943673	0	0
chr1	1	155713079	0	0
chr1	1	90727492	0	0
chr1	1	26476939	0	0
chr1	1	29937655	0	0
chr1	1	113536133	0	0
chr1	0	63034533	0	0
chr1	1	154233882	1	0
chr1	1	169603407	1	0
chr1	0	141743695	0	0
chr1	1	170817854	0	0
chr1	1	178539795	0	0
chr1	0	69563444	0	0
chr1	0	36514191	1	0
chr1	0	228400848	1	0
chr1	1	50808320	0	0
chr1	1	10739520	0	0
chr1	1	109254135	1	0
chr1	0	73333340	0	0
chr1	0	163571321	0	0
chr1	0	130465278	0	0
chr1	1	112501706	0	0
chr1	1	170689214	0	1
chr1	1	39336143	0	1
chr1	0	59583236	0	1
chr1	1	109539929	0	0
chr1	1	112504556	0	0
chr1	1	19393598	0	0
chr1	0	128822924	0	0
chr1	1	22576279	0	1
chr1	1	162183762	0	0
chr1	0	196947626	1	1
chr1	0	64903190	0	0
chr1	0	133204560	0	0
chr1	1	2212668	0	0
chr1	1	159205564	0	1
chr1	1	41505556	0	0
chr1	1	169639679	1	1
chr1	0	8636456	0	0
chr1	1	230827984	0	0
chr1	0	145701178	1	0
chr1	1	2214726	1	0
chr1	0	77882366	0	0
chr1	1	3000896	0	0
chr1	0	64459255	0	0
chr1	0	167437187	1	0
chr1	1	182156570	0	1
chr1	0	214117813	0	0
chr1	1	198629533	0	0
chr1	0	183835205	0	0
chr1	1	208758493	0	0
chr1	1	26958422	0	1
chr1	1	30572662	1	1
chr1	0	14352823	1	0
chr1	0	233262700	0	0
chr1	1	158650032	0	0
chr1	0	63332545	1	0
chr1	1	75640990	1	1
chr1	1	156227589	0	0
chr1	0	206212658	0	0
chr1	0	239165238	1	1
chr1	1	11636779	0	0
chr1	1	169573893	1	0
chr1	1	184051811	0	0
chr1	0	56333268	0	0
chr1	0	148440122	1	0
chr1	0	232645848	0	0
chr1	1	220796686	0	0
chr1	1	59296796	0	1
chr1	1	62726106	0	1
chr1	0	113126150	0	0
chr1	0	218313910	1	0
chr1	1	22354721	0	1
chr1	0	66161714	0	1
chr1	0	222528567	0	0
chr1	0	174187363	0	0
chr1	0	110570645	0	0
chr1	1	201197994	0	1
chr1	1	161642443	0	0
chr1	1	172441391	1	0
chr1	0	182133548	0	1
chr1	0	16775267	0	0
chr1	0	192946225	0	0
chr1	1	65672528	1	0
chr1	1	20589745	0	0
chr1	0	215597771	0	0
chr1	1	11820674	1	0
chr1	0	241680825	0	0
chr1	0	85778833	0	0
chr1	0	3775117	1	0
chr1	0	31485865	0	0
chr1	1	36478315	0	0
chr1	1	66273278	0	0
chr1	1	40864003	0	1
chr1	1	118988874	0	0
chr1	0	84024866	0	0
chr1	0	131583165	0	0
chr1	1	186144720	0	0
chr1	0	141926134	0	1
chr1	1	219928157	0	0
chr1	1	65513597	0	0
chr1	1	231638570	0	1
chr1	0	186827627	0	0
chr1	0	60220432	0	0
chr1	0	130841090	0	0
chr1	0	217020590	0	0
chr1	1	16981759	0	0
chr1	1	197101646	0	0
chr1	0	20417605	1	0
chr1	0	45994936	0	0
chr1	1	221169803	0	0
chr1	0	157689867	0	1
chr1	0	181531806	0	0
chr1	0	133767324	0	1
chr1	0	152295987	1	1
chr1	0	76482085	0	0
chr1	0	242043599	0	0
chr1	1	78946283	0	0
chr1	1	88678370	0	0
chr1	1	153927425	0	1
chr1	1	47515244	0	0
chr1	0	36029451	0	1
chr1	1	226402257	0	1
chr1	1	224117784	0	0
chr1	0	31494428	0	0
chr1	0	136608335	1	0
chr1	0	202721770	1	0
chr1	1	87385737	1	1
chr1	1	40785289	0	0
chr1	1	248241352	0	0
chr1	0	997395	0	0
chr1	0	242925555	0	0
chr1	0	92952283	1	0
chr1	0	245905235	0	0
chr1	0	173729555	0	0
chr1	0	248062973	0	0
chr1	0	156725218	0	0
chr1	1	196846578	1	0
chr1	1	62765101	0	0
chr1	0	63452271	0	0
chr1	0	26517658	0	0
chr1	0	119269103	0	0
chr1	1	19685219	0	0
chr1	0	72851779	0	1
chr1	1	203312047	1	0
chr1	1	10736809	0	0
chr1	0	193297399	0	0
chr1	1	106889954	0	0
chr1	1	2212668	0	0
chr1	0	146769729	0	0
chr1	1	152196264	0	1
chr1	1	212358935	0	1
chr1	0	9637336	0	0
chr1	1	76373851	0	0
chr1	0	56633795	1	0
chr1	0	36374901	0	0
chr1	0	169892520	1	0
chr1	0	120637508	0	0
chr1	0	215669642	1	0
chr1	1	218511718	0	0
chr1	0	211961335	0	0
chr1	0	90378637	0	0
chr1	1	167631605	0	0
chr1	0	165052655	0	0
chr1	0	47319565	0	0
chr1	0	45914099	0	0
chr1	0	233828172	0	1
chr1	1	92476795	0	0
chr1	0	123667388	0	1
chr1	0	200008343	0	0
chr1	1	172257871	0	0
chr1	0	210828736	0	0
chr1	1	211720048	0	0
chr1	0	59634890	0	1
chr1	0	120830197	0	0
chr1	0	231059441	0	0
chr1	1	43763926	1	0
chr1	1	19063048	0	0
chr1	1	106509823	0	0
chr1	0	36703166	1	0
chr1	1	54276798	0	0
chr1	1	219121228	1	0
chr1	1	157716547	0	0
chr1	0	62604272	1	1
chr1	1	118884844	0	0
chr1	0	204483678	1	0
chr1	1	91611540	0	1
chr1	1	25235176	1	0
chr1	1	224102259	0	0
chr1	1	150789695	0	0
chr1	1	100382413	0	0
chr1	0	154868722	0	1
chr1	0	59284530	0	0
chr1	0	54250953	0	0
chr1	0	69412608	0	0
chr1	1	151143311	1	0
chr1	0	165683549	0	0
chr1	0	30093318	0	0
chr1	0	114363167	1	0
chr1	0	224465887	0	0
chr1	0	170958827	0	0
chr1	0	46137927	0	0
chr1	1	105270897	0	0
chr1	1	120398287	1	0
chr1	0	242250717	0	1
chr1	1	218477441	0	0
chr1	0	232311459	0	0
chr1	1	25157453	0	0
chr1	1	165026476	0	0
chr1	0	83539473	1	0
chr1	0	98860885	0	0
chr1	0	177920933	0	1
chr1	1	234629510	0	0
chr1	0	101085994	0	0
chr1	0	39217262	0	1
chr1	0	196946869	0	0
chr1	1	55827193	0	0
chr1	1	238100927	1	0
chr1	1	201824312	0	0
chr1	1	107075085	1	1
chr1	1	50637596	1	1
chr1	1	3732998	1	0
chr1	1	50637596	0	0
chr1	0	171391501	1	0
chr1	0	55256260	0	0
chr1	0	223852301	0	0
chr1	0	21883113	0	0
chr1	0	119716357	0	0
chr1	1	26946110	0	0
chr1	0	56100414	1	0
chr1	1	15672851	0	1
chr1	1	162212887	0	1
chr1	1	36482287	0	0
chr1	0	35076015	0	0
chr1	0	91523485	0	0
chr1	0	160353486	0	0
chr1	1	39326697	0	0
chr1	1	106428942	0	0
chr1	0	87028313	0	0
chr1	0	10515594	0	0
chr1	0	103475341	0	0
chr1	0	231851072	0	1
chr1	0	12362886	0	0
chr1	0	158547446	0	0
chr1	0	206399573	0	1
chr1	1	155992277	0	0
chr1	0	44028082	0	0
chr1	1	11908142	0	0
chr1	0	165714648	0	0
chr1	0	235075474	0	0
chr1	1	74536509	0	0
chr1	1	93388960	0	0
chr1	1	167631605	0	0
chr1	1	112521846	0	0
chr1	1	10573188	0	1
chr1	1	174015625	0	0
chr1	0	2813383	0	0
chr1	1	155290591	0	0
chr1	1	22569327	1	1
chr1	1	174357564	0	0
chr1	0	19846380	0	0
chr1	0	98024281	1	0
chr1	1	26936054	0	0
chr1	1	207107394	0	0
chr1	1	26507901	0	0
chr1	1	8020747	0	0
chr1	1	61421219	1	1
chr1	1	87285696	0	0
chr1	1	16050336	0	0
chr1	0	244659263	0	1
chr1	1	207837896	1	1
chr1	0	43048637	0	0
chr1	1	119029918	0	0
chr1	0	239674190	0	0
chr1	0	61386957	1	0
chr1	1	118959115	0	0
chr1	1	77984833	0	0
chr1	0	109035439	0	0
chr1	0	165587010	0	0
chr1	0	49090258	0	0
chr1	1	119324399	0	0
chr1	1	58072247	0	0
chr1	1	172001758	0	0
chr1	1	55033483	0	0
chr1	1	236223169	0	0
chr1	0	101937992	0	0
chr1	0	5508715	0	0
chr1	1	119117226	0	0
chr1	1	200335749	0	0
chr1	1	234599210	0	0
chr1	1	234742694	0	0
chr1	0	86654402	0	0
chr1	0	198547858	0	0
chr1	0	152146494	0	0
chr1	0	208283283	0	0
chr1	0	105208895	0	0
chr1	1	9283562	0	0
chr1	0	170280735	0	0
chr1	1	19680394	1	0
chr1	0	36103416	0	0
chr1	0	226589647	0	1
chr1	0	82145734	0	0
chr1	1	220794341	0	0
chr1	0	68394181	0	0
chr1	0	152953631	0	0
chr1	0	58892713	0	0
chr1	0	161734437	0	0
chr1	0	77632249	0	0
chr1	0	190245478	0	0
chr1	0	102956642	0	0
chr1	0	174946633	0	0
chr1	0	199697791	0	0
chr1	1	107856873	0	0
chr1	1	39753393	1	0
chr1	0	221851777	0	1
chr1	0	45728195	1	0
chr1	0	232600312	0	0
chr1	1	197853703	0	0
chr1	1	74489377	0	1
chr1	1	162652609	0	0
chr1	1	55016159	0	1
chr1	0	217768552	0	1
chr1	0	152681740	0	0
chr1	1	155018913	0	0
chr1	1	154681475	0	0
chr1	0	235040189	0	0
chr1	1	119004219	1	0
chr1	0	23076403	0	0
chr1	0	221006161	0	1
chr1	0	87968057	1	1
chr1	0	124511432	0	0
chr1	0	126118135	1	0
chr1	0	219176376	0	0
chr1	1	77981077	0	0
chr1	0	121573210	0	0
chr1	0	41800273	0	1
chr1	1	20900513	0	0
chr1	0	230639104	0	0
chr1	0	144324307	1	0
chr1	0	44164236	0	0
chr1	1	197372771	0	0
chr1	0	193417038	0	0
chr1	0	104883961	1	0
chr1	1	61154824	0	0
chr1	1	93000505	0	0
chr1	0	3010626	0	0
chr1	0	63744912	0	0
chr1	1	230169168	1	0
chr1	0	67121967	0	0
chr1	0	75625900	0	0
chr1	1	64957764	0	0
chr1	1	92543881	0	0
chr1	1	196852250	0	0
chr1	1	170639345	0	0
chr1	0	232398692	0	0
chr1	1	162143176	1	1
chr1	1	77984833	0	0
chr1	0	56802563	0	0
chr1	1	154453788	0	0
chr1	0	132170891	0	0
chr1	1	219464329	0	1
chr1	0	241528711	0	0
chr1	0	11402472	0	0
chr1	0	126381765	1	0
chr1	1	182174984	0	1
chr1	1	119004219	0	0
chr1	1	75671921	0	1
chr1	0	115804717	0	1
chr1	1	211518364	0	0
chr1	1	162183762	1	0
chr1	0	163534240	0	0
chr1	1	111920328	0	1
chr1	0	150165984	0	0
chr1	1	147817472	0	0
chr1	0	199354658	1	0
chr1	1	182361969	0	0
chr1	1	94908181	1	0
chr1	0	135771762	0	0
chr1	0	221111584	0	0
chr1	0	10723310	0	0
chr1	1	62583922	0	0
chr1	0	40476771	0	0
chr1	1	224519190	0	0
chr1	1	73285193	0	1
chr1	1	177920345	0	0
chr1	0	214504931	0	0
chr1	1	94771972	0	0
chr1	1	75751412	0	0
chr1	1	168973591	0	0
chr1	0	96277074	0	0
chr1	0	150924966	1	0
chr1	1	200966738	0	0
chr1	1	218401860	0	1
chr1	0	91595309	0	0
chr1	0	160814357	0	0
chr1	1	118602013	0	1
chr1	0	95535552	0	0
chr1	0	199276081	0	0
chr1	0	130512381	0	0
chr1	0	138111336	0	0
chr1	0	169760368	0	0
chr1	1	68070885	0	0
chr1	0	165578642	0	0
chr1	0	8191353	0	0
chr1	1	74511741	0	0
chr1	0	142742557	0	0
chr1	1	119735449	0	0
chr1	0	235039783	1	1
chr1	1	39617969	0	0
chr1	1	61445485	0	0
chr1	1	2212668	0	1
chr1	0	54647880	0	1
chr1	1	115115178	0	1
chr1	0	202755981	0	0
chr1	1	219531681	0	0
chr1	0	49383411	0	0
chr1	1	112502439	0	0
chr1	0	241583114	0	0
chr1	0	216646398	0	0
chr1	1	203684416	1	1
chr1	0	7146112	0	0
chr1	1	117623474	0	0
chr1	1	157014247	1	0
chr1	1	178025337	0	0
chr1	0	22488612	0	1
chr1	0	110591946	0	0
chr1	1	177883445	0	0
chr1	0	45937172	0	0
chr1	1	162292036	1	0
chr1	1	111804634	1	0
chr1	0	15408700	0	0
chr1	0	30032196	0	0
chr1	0	21450976	0	0
chr1	1	150589567	0	0
chr1	1	158613814	0	0
chr1	1	112139370	0	0
chr1	1	163776152	0	0
chr1	0	223627992	0	0
chr1	0	166334704	0	0
chr1	0	34568726	0	0
chr1	0	208864556	0	1
chr1	0	19956556	0	1
chr1	1	111849738	0	0
chr1	0	188385251	0	0
chr1	1	61277021	1	0
chr1	0	201191736	0	0
chr1	0	62175852	0	0
chr1	1	205161285	0	0
chr1	0	129628466	1	0
chr1	1	54426206	0	0
chr1	0	236867959	0	0
chr1	0	59071248	0	0
chr1	0	41143171	0	0
chr1	0	121258167	1	0
chr1	0	131461841	1	0
chr1	1	155179017	0	0
chr1	0	219208201	0	0
chr1	0	210920679	0	0
chr1	0	152983044	0	0
chr1	1	167194042	0	0
chr1	1	203352286	1	0
chr1	0	80041979	0	0
chr1	1	243338461	0	0
chr1	0	84175792	0	0
chr1	0	183236646	0	0
chr1	0	67672249	0	0
chr1	1	167455687	0	0
chr1	1	119031964	0	0
chr1	0	133985977	0	0
chr1	1	2212668	0	1
chr1	1	95736887	0	0
chr1	0	172973103	1	0
chr1	1	4678090	1	0
chr1	0	75920625	0	0
chr1	1	163466050	0	0
chr1	0	238862581	0	0
chr1	0	182253029	0	0
chr1	0	2370578	0	0
chr1	1	243487724	0	0
chr1	0	12319031	0	0
chr1	0	157501669	0	0
chr1	1	232789695	0	0
chr1	0	44308187	1	1
chr1	1	11845917	1	0
chr1	0	165511781	0	0
chr1	1	205257160	0	0
chr1	0	232318064	0	0
chr1	0	142174738	0	0
chr1	1	72282885	0	0
chr1	0	219672081	0	1
chr1	1	248897507	0	0
chr1	1	55039995	0	0
chr1	1	11874321	0	0
chr1	1	170275090	0	0
chr1	0	90431909	0	0
chr1	1	247193430	0	0
chr1	0	192624732	0	0
chr1	1	96335225	0	0
chr1	0	29346018	0	0
chr1	0	21846892	0	0
chr1	1	196718199	0	1
chr1	1	28304789	0	0
chr1	0	145641432	0	0
chr1	1	49124175	0	0
chr1	0	245312230	0	1
chr1	0	19624852	1	0
chr1	0	85386856	0	1
chr1	0	92904569	0	0
chr1	1	114519906	0	0
chr1	0	36910342	1	1
chr1	1	172482947	0	1
chr1	0	5253226	0	1
chr1	0	95684141	0	1
chr1	0	95270230	0	0
chr1	0	53198310	1	0
chr1	1	95577454	0	0
chr1	0	14144693	0	0
chr1	0	201473202	1	0
chr1	1	39570014	0	0
chr1	1	45745675	0	0
chr1	0	141360591	0	0
chr1	1	72267927	0	1
chr1	0	39875024	0	0
chr1	0	183923910	0	0
chr1	1	221521649	0	0
chr1	0	156449611	0	0
chr1	0	234849989	1	0
chr1	0	2935846	0	0
chr1	1	26675220	0	0
chr1	1	43585959	0	0
chr1	0	89009994	0	0
chr1	0	226864357	0	1
chr1	0	73522559	0	0
chr1	1	109612066	0	0
chr1	0	134833292	0	0
chr1	0	119458385	0	1
chr1	0	108100371	0	0
chr1	1	53985325	0	1
chr1	1	219468767	0	0
chr1	1	177919890	0	0
chr1	1	220883831	0	0
chr1	0	64225454	0	0
chr1	0	8862228	0	0
chr1	0	131903314	0	0
chr1	0	59956676	1	0
chr1	1	92287779	0	1
chr1	1	97913230	0	1
chr1	0	144098365	0	0
chr1	1	207746403	1	0
chr1	0	132238042	0	0
chr1	1	55023567	0	1
chr1	0	58691591	0	0
chr1	0	56331589	0	0
chr1	1	209346427	0	0
chr1	1	51126728	0	0
chr1	1	209858603	0	1
chr1	1	153843573	0	0
chr1	0	117829085	0	0
chr1	0	106886941	0	0
chr1	1	62498640	0	0
chr1	0	224027063	0	0
chr1	0	155749357	1	1
chr1	1	72371556	0	0
chr1	1	150066421	0	1
chr1	0	219749231	0	0
chr1	1	61421219	1	0
chr1	1	239634406	1	1
chr1	1	220974324	0	0
chr1	1	24179559	0	0
chr1	1	182361969	1	1
chr1	0	188923575	0	0
chr1	0	121204464	0	1
chr1	1	212470318	1	0
chr1	0	216248363	0	0
chr1	1	16126676	0	1
chr1	1	182175287	0	0
chr1	1	117612209	0	0
chr1	1	224217786	0	1
chr1	0	1039316	1	0
chr1	1	89085607	0	0
chr1	0	184306513	1	1
chr1	0	109816640	0	0
chr1	0	90603204	0	0
chr1	0	112259274	0	0
chr1	1	170544045	0	0
chr1	1	247421289	0	0
chr1	1	2235169	0	1
chr1	1	99463578	0	1
chr1	1	164770177	0	0
chr1	1	88866416	0	1
chr1	0	91356339	0	0
chr1	0	6108294	0	0
chr1	1	43299418	0	0
chr1	0	172773470	0	0
chr1	0	46074012	0	0
chr1	0	87246608	0	0
chr1	1	66070329	0	0
chr1	0	52975666	0	0
chr1	0	73311507	0	0
chr1	1	43655886	0	0
chr1	0	176733901	0	0
chr1	0	190663859	0	0
chr1	0	115565972	0	0
chr1	0	189522874	0	0
chr1	1	55039974	0	0
chr1	1	67203951	1	0
chr1	1	24742871	0	0
chr1	0	165044385	0	0
chr1	0	175220574	0	0
chr1	1	37560999	0	0
chr1	1	100352622	0	0
chr1	1	31582031	0	0
chr1	1	18875425	0	1
chr1	0	168526089	0	0
chr1	0	96112555	0	0
chr1	0	130856603	0	0
chr1	1	112512037	1	1
chr1	0	123113210	1	0
chr1	1	49913919	0	0
chr1	0	75636751	0	0
chr1	1	203070474	0	1
chr1	1	235268477	0	0
chr1	1	215883006	0	0
chr1	1	19845021	0	0
chr1	0	237830460	0	0
chr1	1	162143176	0	0
chr1	1	240124798	0	0
chr1	0	14087045	0	0
chr1	0	48104088	0	0
chr1	0	81954562	0	0
chr1	0	157053033	0	1
chr1	0	220265355	0	1
chr1	0	188779635	1	0
chr1	0	130899961	0	1
chr1	0	74833348	0	0
chr1	1	154646147	0	0
chr1	0	60242840	0	0
chr1	1	197785611	0	1
chr1	1	61429585	1	0
chr1	1	160543603	0	1
chr1	1	13811080	0	0
chr1	0	155253358	1	0
chr1	0	123141801	1	0
chr1	1	164559883	0	1
chr1	1	220878224	0	0
chr1	0	116535712	0	0
chr1	0	136667669	0	0
chr1	1	78891675	0	0
chr1	1	43668164	0	0
chr1	0	84213370	0	0
chr1	0	199587470	0	1
chr1	0	155013745	0	0
chr1	1	62679768	0	1
chr1	1	155291918	0	0
chr1	1	247876149	0	0
chr1	0	149916332	1	0
chr1	0	81148396	0	1
chr1	1	111781489	0	1
chr1	1	150535216	0	1
chr1	1	112648185	0	0
chr1	0	173528170	0	0
chr1	0	91503690	1	0
chr1	0	189237794	0	1
chr1	1	1624591	0	0
chr1	1	206526352	0	0
chr1	0	51938265	0	0
chr1	1	22103576	0	0
chr1	0	226859408	1	1
chr1	1	56411837	1	1
chr1	0	21258270	0	0
chr1	0	131528380	0	0
chr1	0	53379147	0	1
chr1	0	127614199	1	0
chr1	0	70697103	1	0
chr1	1	239918447	0	1
chr1	1	11802721	0	0
chr1	1	197696981	1	1
chr1	1	12084377	0	0
chr1	0	107596370	0	1
chr1	0	97579630	1	0
chr1	0	79578970	0	0
chr1	1	247438293	0	0
chr1	1	50857312	0	0
chr1	1	115755137	1	0
chr1	0	214151908	0	0
chr1	0	53649352	0	0
chr1	1	170653968	0	0
chr1	0	122491795	1	0
chr1	1	88917660	0	0
chr1	0	231199323	0	0
chr1	1	155194689	0	0
chr1	1	37999643	0	0
chr1	1	150836557	0	0
chr1	0	64425087	0	0
chr1	0	44023578	1	0
chr1	1	62690427	0	1
chr1	1	180162505	0	0
chr1	1	235690055	0	1
chr1	0	3045522	0	1
chr1	0	164901906	0	0
chr1	1	178560763	1	0
chr1	1	198671359	0	0
chr1	1	118973782	0	1
chr1	0	75450716	0	0
chr1	0	91974973	0	0
chr1	1	35721797	0	0
chr1	1	84398736	0	1
chr1	0	11104511	0	0
chr1	1	197732539	0	1
chr1	0	223582768	1	0
chr1	1	220794341	0	0
chr1	1	33371733	0	0
chr1	1	151829204	0	1
chr1	1	23383982	0	0
chr1	0	16307436	0	0
chr1	1	154119580	0	0
chr1	1	242546741	0	0
chr1	1	209375275	0	1
chr1	0	127866026	0	0
chr1	0	193907730	0	0
chr1	0	77689607	0	0
chr1	1	46157425	0	0
chr1	1	13866181	0	0
chr1	1	218974077	1	0
chr1	1	62584148	0	1
chr1	1	205276105	1	0
chr1	0	214706723	0	0
chr1	0	241587369	0	0
chr1	1	10226118	0	0
chr1	0	220374788	0	1
chr1	1	184054395	0	0
chr1	0	151457257	0	0
chr1	1	162064100	0	1
chr1	1	5854185	1	0
chr1	1	22010778	0	1
chr1	0	124442267	0	0
chr1	1	55039974	0	0
chr1	0	73894391	0	0
chr1	0	50640532	0	0
chr1	1	21842832	0	0
chr1	1	2212668	0	0
chr1	1	77979081	0	0
chr1	1	16187431	0	0
chr1	1	22617716	0	0
chr1	0	66604513	0	0
chr1	0	140167041	1	1
chr1	0	228260024	0	0
chr1	0	16259541	0	0
chr1	1	151824266	0	1
chr1	0	87736116	0	0
chr1	1	222021660	0	0
chr1	1	218671564	0	0
chr1	0	151997003	1	0
chr1	0	160536820	0	0
chr1	1	162183762	0	1
chr1	1	198694532	1	0
chr1	1	161513694	0	1
chr1	0	44304092	1	0
chr1	1	62590441	0	1
chr1	0	184088310	0	0
chr1	0	73403175	0	0
chr1	1	51332190	0	1
chr1	1	2205929	1	1
chr1	0	212398834	0	0
chr1	0	15463657	0	0
chr1	0	212137732	0	0
chr1	0	136957541	0	0
chr1	0	179478477	0	0
chr1	1	155179017	0	1
chr1	0	122031898	0	0
chr1	1	154890476	1	1
chr1	1	33720593	0	0
chr1	1	14806568	1	0
chr1	0	35839882	0	0
chr1	1	71496007	0	0
chr1	1	66742939	0	0
chr1	1	43295980	0	0
chr1	0	223115880	0	0
chr1	0	41764965	0	0
chr1	1	89068655	0	1
chr1	1	183457623	0	1
chr1	0	101858891	0	0
chr1	1	2245122	0	0
chr1	0	15250491	1	0
chr1	1	121629918	0	0
chr1	0	79909711	0	0
chr1	1	57252357	0	0
chr1	0	57243854	0	0
chr1	0	93997145	0	0
chr1	1	56956811	0	0
chr1	1	156476450	0	0
chr1	0	161737399	0	0
chr1	0	230256112	0	0
chr1	1	31627960	0	0
chr1	0	174257536	1	0
chr1	1	219457962	0	0
chr1	0	34660151	0	0
chr1	1	65671509	1	0
chr1	1	219026038	0	0
chr1	0	248348902	0	0
chr1	0	143099363	0	0
chr1	0	181805912	0	0
chr1	1	43550138	0	1
chr1	1	75504465	0	0
chr1	1	42958380	0	0
chr1	1	112716059	0	0
chr1	1	8407474	1	0
chr1	1	196380779	0	0
chr1	1	93933038	0	1
chr1	0	20727262	1	1
chr1	0	180081863	0	0
chr1	0	170988556	0	0
chr1	1	118907479	0	1
chr1	0	215711024	0	0
chr1	1	206770623	0	0
chr1	1	43774862	0	0
chr1	0	63070204	0	1
chr1	0	197846416	0	0
chr1	0	102730717	1	0
chr1	1	28217607	0	0
chr1	0	149066508	0	0
chr1	1	33300620	0	1
chr1	0	98920786	0	0
chr1	0	152634388	0	0
chr1	1	173862473	0	1
chr1	0	63247938	0	1
chr1	0	151354595	0	0
chr1	0	118010731	0	0
chr1	1	214145405	1	0
chr1	1	206481155	0	0
chr1	1	170399965	0	1
chr1	1	218425068	0	0
chr1	0	127818868	0	0
chr1	0	223436644	0	1
chr1	0	135785828	0	0
chr1	0	219701809	0	0
chr1	1	219459969	0	1
chr1	0	41713000	1	1
chr1	1	206766559	0	0
chr1	0	2575385	0	0
chr1	1	219914705	0	0
chr1	0	15619502	1	0
chr1	1	61777266	1	1
chr1	1	247876149	0	1
chr1	0	170354231	0	0
chr1	1	25409878	1	0
chr1	1	177920345	0	0
chr1	1	161522797	0	0
chr1	0	136954859	0	0
chr1	1	39415220	0	0
chr1	0	167184896	1	0
chr1	1	219467404	0	0
chr1	1	156185069	0	0
chr1	0	180875930	0	0
chr1	1	234773551	1	0
chr1	1	41902364	0	1
chr1	0	50650637	0	0
chr1	0	108764414	0	0
chr1	1	99877698	0	0
chr1	0	85147092	0	0
chr1	1	207636488	0	0
chr1	0	27701437	0	1
chr1	1	109457216	0	1
chr1	1	221991606	0	0
chr1	0	239444561	0	0
chr1	0	151818279	0	0
